name,isosig,finite,fillings,betti
X_0,jLLLLQQcdfghihgiiucejjrkrvs_bBba,[],"{(-4, 5): 'o9_43086(-4, 5)', (1, 3): 'o9_43086(1, 3)', (-1, 5): 'o9_43086(-1, 5)', (2, 1): 'o9_42765(1, 2)', (-2, 5): 'o9_43086(-2, 5)', (5, 1): 'o9_43086(5, 1)', (1, 2): 'o9_43074(2, 1)', (-2, 1): 'v3522(-3, 2)', (-5, 1): 'o9_43086(-5, 1)', (-4, 3): 'o9_43086(-4, 3)', (-5, 3): 'o9_43086(-5, 3)', (-3, 2): 'o9_43086(-3, 2)', (-5, 4): 'o9_43086(-5, 4)', (4, 1): 'o9_43086(4, 1)', (1, 1): 'v2209(3, 2)', (3, 2): 'o9_43086(3, 2)', (-3, 5): 'o9_43086(-3, 5)', (-1, 2): 'v3522(-1, 3)', (1, 4): 'o9_43086(1, 4)', (-3, 1): 'o9_43074(-3, 2)', (2, 3): 'o9_43086(2, 3)', (-3, 4): 'o9_43086(-3, 4)', (-2, 3): 'o9_43074(-1, 3)', (3, 1): 'o9_43086(3, 1)', (-1, 3): 'o9_43086(-1, 3)', (-4, 1): 'o9_43086(-4, 1)', (-1, 4): 'o9_43086(-1, 4)', (-5, 2): 'o9_43086(-5, 2)'}",1
X_1,jLvLAQQbffhhiighieuamjfnckj_BbBa,[],"{(1, 3): 'o9_39706(1, 3)', (-2, 5): 'o9_39706(-2, 5)', (2, 1): 't12457(3, 1)', (-1, 5): 'o9_39706(-1, 5)', (5, 1): 'o9_39706(5, 1)', (2, 5): 'o9_39706(2, 5)', (1, 2): 'o9_39706(1, 2)', (-1, 1): 'm286(-5, 1)', (-5, 1): 'o9_39706(-5, 1)', (-4, 3): 'o9_39706(-4, 3)', (1, 5): 'o9_39706(1, 5)', (-3, 2): 'o9_39706(-3, 2)', (4, 1): 'o9_39706(4, 1)', (1, 1): 's479(-4, 1)', (3, 2): 'o9_39706(3, 2)', (-1, 2): 't11188(-3, 1)', (-2, 1): 'o9_37813(3, 1)', (1, 4): 'o9_39706(1, 4)', (-3, 1): 'o9_39706(-3, 1)', (2, 3): 'o9_39706(2, 3)', (-5, 2): 'o9_39706(-5, 2)', (-2, 3): 'o9_39706(-2, 3)', (5, 2): 'o9_39706(5, 2)', (3, 1): 'o9_39706(3, 1)', (-1, 3): 'o9_39706(-1, 3)', (-4, 1): 'o9_39706(-4, 1)', (4, 3): 'o9_39706(4, 3)', (-1, 4): 'o9_39706(-1, 4)', (-3, 4): 'o9_39706(-3, 4)', (3, 4): 'o9_39706(3, 4)'}",1
X_2,kLALLAMkcbbegghijijqqnnmjoaqws_bBcB,"[(1, 0)]","{(-2, 1): 'm199(5, 2)', (-5, 1): 'o9_16947(5, 1)', (-2, 5): 't07757(-5, 1)', (-2, 3): 'v2525(5, 1)', (5, 2): 'o9_18345(1, 5)', (-3, 5): 't07878(-5, 1)', (-4, 3): 't07227(5, 1)', (-5, 3): 't07710(5, 1)', (-3, 1): 'v1846(5, 1)', (-3, 2): 'v2332(5, 1)', (-1, 5): 'o9_18147(-5, 1)', (-5, 4): 'o9_18755(5, 1)', (1, 0): 'finite', (-4, 1): 't06282(-5, 1)', (-3, 4): 't07386(-5, 1)', (4, 1): 'o9_13891(-5, 2)', (-5, 2): 't07492(-5, 1)'}",1
X_3,kLALvMQkcbbeghjijjiqqnnovxrexs_bBba,"[(1, 0)]","{(1, 3): 't12078(-5, 1)', (1, 2): 'v3404(-5, 1)', (-2, 1): 'v2157(5, 1)', (-4, 3): 'o9_35290(5, 1)', (-3, 2): 't11514(-5, 1)', (4, 1): 'o9_31500(1, 5)', (3, 2): 't11912(5, 1)', (-1, 2): 'v3201(-5, 1)', (1, 4): 'o9_35578(-5, 1)', (-3, 1): 't09961(-5, 1)', (2, 3): 't12345(-5, 1)', (-3, 4): 'o9_36203(5, 1)', (1, 0): 'finite', (-5, 3): 'o9_36549(5, 1)', (-2, 3): 't12136(5, 1)', (3, 4): 'o9_36798(-5, 1)', (-1, 3): 't11880(5, 1)', (-4, 1): 'o9_30896(5, 1)', (4, 3): 'o9_36060(-5, 1)', (-1, 4): 'o9_35245(5, 1)', (-5, 2): 'o9_35444(5, 1)', (5, 2): 'o9_35966(-5, 1)'}",1
X_4,kLAvPAMkbcbgfhfijijxxjaqajxxkk_BaaB,[],"{(1, 2): 't10804(-4, 1)', (-5, 2): 'o9_36093(4, 1)', (3, 2): 'o9_36723(4, 1)', (1, 3): 'o9_34458(4, 1)', (-1, 3): 't11236(-4, 1)', (-3, 5): 'o9_36992(4, 1)', (3, 1): 'o9_33924(4, 1)', (2, 1): 't10717(-4, 1)', (-5, 3): 'o9_36051(4, 1)', (-3, 1): 't10260(1, 4)', (-4, 1): 'o9_33331(-1, 4)', (-4, 3): 'o9_33156(4, 1)', (-2, 5): 'o9_37159(4, 1)', (2, 3): 'o9_36876(4, 1)', (-1, 4): 'o9_34853(4, 1)', (-3, 4): 'o9_34277(4, 1)', (1, 1): 's580(2, 3)'}",1
X_5,kLAvPAMkbcbgfhfijijxxjqxqkhhkr_BbaB,"[(1, 0)]","{(3, 2): 't09339(4, 5)', (4, 1): 'o9_24823(1, 5)', (5, 2): 'o9_29994(1, 5)', (-3, 1): 'o9_23068(1, 5)', (4, 3): 'o9_29310(1, 5)', (1, 0): 'finite', (3, 5): 'o9_33240(-5, 1)', (3, 4): 'o9_31122(-5, 1)', (5, 3): 'o9_31418(1, 5)'}",1
X_6,kLAvPAMkbcbhgffijijhhjaaasqhnr_BabB,[],"{(1, 2): 't06532(-1, 4)', (3, 2): 'o9_25642(-3, 5)', (1, 3): 'o9_24909(-1, 4)', (3, 1): 'o9_22588(-3, 5)', (2, 1): 'v2315(5, 3)', (-3, 1): 't09571(-5, 1)', (2, 3): 'o9_27990(4, 1)', (-4, 1): 'o9_28672(-5, 1)', (-5, 2): 'o9_32638(-5, 1)', (-5, 3): 'o9_33240(-5, 1)'}",1
X_7,kLAvPAMkbcbhgffijijhhjhhhnxxnj_BbBa,"[(0, 1), (1, 0)]","{(0, 1): 'finite', (-2, 3): 'o9_27720(-5, 1)', (-2, 1): 'v2359(2, 5)', (3, 1): 't09589(-4, 1)', (-1, 3): 'o9_24611(1, 5)', (5, 2): 'o9_32560(4, 1)', (-1, 2): 't06375(1, 5)', (-3, 1): 't09299(-2, 5)', (-3, 2): 'o9_25529(2, 5)', (-4, 1): 'o9_26889(2, 5)', (2, 5): 'o9_32614(-1, 4)', (4, 1): 'o9_28635(4, 1)', (1, 0): 'finite', (5, 3): 'o9_33156(4, 1)'}",1
X_8,kLAvPMMkcbbghfigjijhhkhxaxsqnj_aBbB,"[(1, 0)]","{(3, 2): 'o9_36506(4, 5)', (-2, 3): 't11477(-5, 4)', (-3, 5): 'o9_38081(5, 4)', (3, 1): 'o9_33323(4, 5)', (-4, 3): 'o9_35519(-5, 4)', (-5, 3): 'o9_37727(-5, 4)', (-4, 1): 'o9_34398(-1, 4)', (-2, 5): 'o9_37929(5, 4)', (-1, 4): 'o9_35311(-5, 4)', (1, 0): 'finite', (-3, 2): 't11317(-1, 4)', (-3, 4): 'o9_35807(5, 4)', (-5, 2): 'o9_37404(-5, 4)'}",1
X_9,kLAvPMMkcbbghfigjijhhkhxaxsxnk_aBbB,"[(1, 0)]","{(-2, 1): 'v1356(-5, 2)', (-2, 3): 't11347(-5, 4)', (-3, 5): 'o9_37750(5, 4)', (3, 1): 'o9_33186(4, 5)', (1, 0): 'finite', (3, 2): 'o9_36387(4, 5)', (-4, 3): 'o9_35048(-5, 4)', (-5, 3): 'o9_37317(-5, 4)', (-3, 1): 't10738(1, 4)', (-3, 2): 't11111(1, 4)', (-2, 5): 'o9_37678(-5, 4)', (-1, 4): 'o9_35154(-5, 4)', (2, 3): 'o9_36672(4, 5)', (-4, 1): 'o9_33982(-1, 4)', (-3, 4): 'o9_35395(5, 4)', (-5, 2): 'o9_37017(-5, 4)'}",1
X_10,kLLLALQkbcgefhjiijjhjhqptttsbj_abBb,"[(0, 1)]","{(0, 1): 'finite', (-1, 1): 'v3011(3, 1)', (1, 1): 'm410(4, 1)', (2, 1): 'o9_35826(-3, 1)', (-2, 1): 'o9_44060(1, 2)'}",1
X_11,kLLLALQkbdegejhjijihruhpitqgkn_baab,"[(1, 0)]","{(1, 0): 'finite', (-1, 1): 's644(-3, 4)', (1, 1): 'v3010(3, 2)', (-2, 1): 'o9_39468(-1, 2)'}",1
X_12,kLLLAPAkbegfghihijjxxmmmjewxjr_baab,"[(1, 0)]","{(1, 2): 'o9_33815(2, 3)', (-2, 3): 'o9_37590(2, 3)', (-2, 1): 'v2420(-2, 3)', (-1, 3): 'o9_37539(2, 3)', (-1, 2): 't08350(-2, 3)', (2, 1): 'o9_28487(3, 2)', (-3, 1): 't12397(3, 2)', (-3, 2): 'o9_35900(2, 3)', (-4, 1): 'o9_41820(3, 2)', (1, 0): 'finite', (1, 1): 's832(-3, 2)'}",1
X_13,kLLLLAQkaedghhgjijjjlhouajdncn_abBa,[],"{(1, 2): 'v3071(-5, 3)', (-2, 3): 'o9_43106(3, 2)', (-1, 1): 'v3031(-3, 2)', (3, 1): 't12308(3, 2)', (3, 2): 't12529(3, 2)', (-1, 3): 'o9_41932(-2, 3)', (3, 4): 'o9_41888(-2, 3)', (-1, 2): 't12693(-2, 3)', (5, 2): 'o9_42600(3, 2)', (-2, 1): 't12627(3, 2)', (2, 1): 'v2099(5, 2)', (-3, 1): 'o9_41366(3, 2)', (1, 3): 't12730(2, 3)', (2, 3): 't12723(2, 3)', (1, 4): 'o9_42037(-2, 3)', (4, 3): 'o9_41304(3, 2)', (-3, 2): 'o9_42983(3, 2)', (2, 5): 'o9_43222(-2, 3)', (3, 5): 'o9_43188(-2, 3)', (4, 1): 'o9_40801(3, 2)', (5, 3): 'o9_42734(3, 2)'}",1
X_14,kLLLLAQkaedghhgjijjnlhouajdncn_baab,"[(1, 0)]","{(1, 3): 'o9_41304(3, 1)', (2, 1): 't12308(3, 1)', (-2, 5): 'o9_43188(-1, 3)', (1, 2): 't12529(3, 1)', (-2, 1): 'v3031(-3, 1)', (-4, 3): 'o9_41932(-1, 3)', (-5, 3): 'o9_43106(3, 1)', (-3, 2): 't12693(-1, 3)', (1, 1): 'v2099(4, 1)', (-5, 2): 'o9_42983(3, 1)', (3, 2): 'o9_42600(3, 1)', (-1, 2): 'v3071(-4, 3)', (-3, 1): 't12627(3, 1)', (2, 3): 'o9_42734(3, 1)', (1, 0): 'finite', (-3, 5): 'o9_43222(-1, 3)', (-2, 3): 't12730(1, 3)', (3, 1): 'o9_40801(3, 1)', (-1, 3): 't12723(1, 3)', (-4, 1): 'o9_41366(3, 1)', (-1, 4): 'o9_41888(-1, 3)', (-3, 4): 'o9_42037(-1, 3)'}",1
X_15,kLLLLAQkbegfgfhijijxxmxvonrlnk_abBb,[],"{(1, 2): 't10657(-2, 3)', (-2, 3): 'o9_43239(-2, 3)', (-1, 1): 'm162(-1, 3)', (-1, 3): 'o9_41902(-2, 3)', (-1, 2): 't11956(2, 3)', (-2, 1): 'v3439(4, 1)', (2, 1): 'o9_25683(-2, 3)', (-3, 1): 'o9_41820(3, 2)', (-3, 2): 'o9_43193(-2, 3)', (1, 1): 'm034(5, 3)'}",1
X_16,kLLLLAQkbegfgfhijijxxmxvonrlnr_abBb,[],"{(1, 2): 'o9_36396(3, 2)', (-2, 3): 'o9_43854(3, 2)', (-1, 1): 'm162(-2, 3)', (-1, 3): 'o9_43468(-2, 3)', (-1, 2): 't12530(2, 3)', (-2, 1): 'v3178(-4, 1)', (2, 1): 'o9_30230(-3, 2)', (-3, 1): 'o9_37316(4, 1)', (-3, 2): 'o9_43574(3, 2)', (1, 1): 's534(-5, 2)'}",1
X_17,kLLLLAQkbegfgfhijijxxmxvonrlrk_abBb,[],"{(1, 2): 't09736(-2, 3)', (-2, 3): 'o9_43239(-1, 3)', (-1, 1): 'm175(-1, 3)', (-1, 3): 'o9_41902(-1, 3)', (-1, 2): 't11956(1, 3)', (-2, 1): 't09985(3, 2)', (2, 1): 'o9_22719(2, 3)', (-3, 1): 'o9_41820(3, 1)', (-3, 2): 'o9_43193(-1, 3)'}",1
X_18,kLLLLAQkbegfgfhijijxxmxvonrlrr_abBb,"[(1, 0)]","{(1, 2): 'o9_34519(-3, 2)', (-2, 3): 'o9_43854(3, 1)', (-1, 1): 'm175(-2, 3)', (3, 1): 'o9_38274(3, 1)', (-1, 3): 'o9_43468(-1, 3)', (-1, 2): 't12530(1, 3)', (-2, 1): 't09074(4, 1)', (2, 1): 't09470(3, 2)', (-3, 1): 'o9_41816(3, 1)', (-3, 2): 'o9_43574(3, 1)', (1, 0): 'finite', (1, 1): 's534(-4, 1)'}",1
X_19,kLLLLMQkacfghjgihijnkgjaerlsjn_baBb,"[(1, 0)]","{(1, 2): 'o9_33138(1, 3)', (-1, 1): 'm180(-5, 3)', (3, 1): 't12807(3, 1)', (3, 2): 'o9_42247(1, 3)', (-1, 2): 't11591(3, 2)', (-2, 1): 't09142(-3, 2)', (2, 1): 'v3525(1, 3)', (-3, 1): 'o9_40032(-3, 1)', (1, 0): 'finite', (4, 1): 'o9_42876(1, 3)', (1, 1): 's556(-1, 3)'}",1
X_20,kLLLLMQkacfghjhhijjjkgjaiaalgw_BbaB,[],"{(1, 2): 't12068(-3, 2)', (-1, 1): 'v2123(-3, 2)', (-1, 2): 'o9_36658(3, 2)', (3, 1): 'o9_38890(-3, 1)', (-2, 1): 't11948(-3, 1)', (2, 1): 't09223(3, 2)', (-3, 1): 'o9_40557(-3, 1)', (1, 1): 'm249(-4, 1)'}",1
X_21,kLLLLMQkbegihijhgjjxxxujciokdt_bBba,"[(1, 0)]","{(-2, 3): 'o9_36638(-5, 3)', (-2, 1): 't06926(2, 3)', (-1, 3): 'o9_35622(-5, 3)', (-3, 1): 'o9_26723(-5, 3)', (-3, 2): 'o9_34067(-5, 3)', (1, 0): 'finite', (4, 1): 'o9_34146(-5, 1)'}",1
X_22,kLLLLMQkcdghhjfhjijhshrchjrlkl_bBab,[],"{(1, 2): 'v3415(-1, 3)', (-1, 1): 't06882(5, 2)', (3, 1): 'o9_43676(3, 1)', (3, 2): 'o9_43450(3, 1)', (-1, 2): 'o9_43193(-1, 3)', (-2, 1): 'o9_43574(3, 1)', (2, 1): 't11152(-3, 1)', (1, 3): 'o9_42345(-1, 3)', (2, 3): 'o9_42643(-1, 3)'}",1
X_23,kLLLLMQkcdghhjfhjijhshrchwrljl_bBab,[],"{(1, 2): 'v3481(-2, 3)', (-1, 1): 's917(-4, 1)', (3, 1): 'o9_41677(3, 2)', (3, 2): 'o9_42274(3, 2)', (-1, 2): 'o9_41820(3, 2)', (-2, 1): 'o9_37316(4, 1)', (2, 1): 't08805(-5, 2)', (1, 3): 'o9_42008(-2, 3)', (2, 3): 'o9_42520(-2, 3)'}",1
X_24,kLLLLMQkcdghhjfhjijhshrchwrlkl_abBb,[],"{(1, 2): 'o9_43574(3, 2)', (-2, 3): 'o9_43450(3, 2)', (-2, 1): 'v3415(-2, 3)', (-1, 3): 'o9_43676(3, 2)', (-1, 2): 't11152(-3, 2)', (2, 1): 'o9_43193(-2, 3)', (-3, 1): 'o9_42345(-2, 3)', (-3, 2): 'o9_42643(-2, 3)', (1, 1): 'v3025(-4, 1)'}",1
X_25,kLLLLPQkacehhjjjihijkbahallmdj_bBba,"[(1, 0)]","{(1, 2): 'o9_36965(-2, 3)', (-2, 3): 'o9_41920(2, 3)', (-2, 1): 'v2831(2, 3)', (-1, 3): 'o9_41559(2, 3)', (-1, 2): 't11061(2, 3)', (2, 1): 'o9_31058(3, 2)', (-3, 1): 't12715(-2, 3)', (-3, 2): 'o9_40374(2, 3)', (-4, 1): 'o9_43193(-2, 3)', (1, 0): 'finite', (1, 1): 's773(-5, 2)'}",1
X_26,kLLLLPQkbcehijjjhiixkhrrallfsb_bBba,"[(1, 0)]","{(1, 2): 'o9_41414(-3, 1)', (-1, 1): 'm275(4, 1)', (3, 1): 'o9_37450(1, 3)', (-2, 1): 't11193(-3, 1)', (2, 1): 't09709(-1, 3)', (-3, 1): 'o9_39196(3, 1)', (1, 0): 'finite', (1, 1): 's806(3, 2)'}",1
X_27,kLLLLPQkbefhgiihjjjxxqdjfoclxx_abBa,"[(1, 0)]","{(0, 1): 'm275(4, 1)', (-1, 1): 'v3189(-3, 1)', (3, 1): 'o9_43325(3, 1)', (-2, 1): 't12636(3, 1)', (2, 1): 't12663(-3, 1)', (-3, 1): 'o9_42653(3, 1)', (1, 0): 'finite', (1, 1): 'v2656(-4, 1)'}",1
X_28,kLLLLPQkcbefiijhjhjpnqgwoqrdrm_bBba,"[(1, 0)]","{(1, 2): 'o9_28711(1, 3)', (-2, 3): 'o9_40325(1, 3)', (-1, 1): 'm141(2, 3)', (3, 1): 't12627(3, 1)', (3, 2): 'o9_40166(-3, 1)', (-1, 3): 'o9_38434(1, 3)', (-1, 2): 't09699(1, 3)', (-2, 1): 't09142(-3, 1)', (2, 1): 'v3433(-3, 1)', (-3, 1): 'o9_37388(-3, 1)', (-3, 2): 'o9_40032(-3, 1)', (1, 0): 'finite', (4, 1): 'o9_41036(-3, 1)', (1, 1): 's442(1, 3)'}",1
X_29,kLLLLQAkaeefghgihjjjtxkwagtnxr_abBa,"[(1, 0), (1, 1)]","{(1, 2): 'v3479(3, 2)', (-1, 1): 's460(1, 4)', (1, 3): 'o9_40695(-2, 3)', (-1, 2): 'o9_30519(4, 1)', (-2, 1): 't09718(-1, 4)', (2, 1): 'o9_19118(-1, 3)', (2, 3): 'o9_41820(3, 2)', (1, 0): 'finite', (1, 1): 'finite'}",1
X_30,kLLLLQAkaeefghgihjjntxkwagtnxr_baBb,"[(1, 0)]","{(1, 2): 'v3479(3, 1)', (-1, 1): 's597(-1, 4)', (1, 3): 'o9_40695(-1, 3)', (-1, 2): 'o9_32110(4, 1)', (-2, 1): 'o9_25644(-1, 4)', (2, 1): 'o9_19556(-1, 3)', (2, 3): 'o9_41820(3, 1)', (1, 0): 'finite', (1, 1): 'm003(-1, 3)'}",1
X_31,kLLLLQAkbeefghghijjxxqxgnnnrhj_abBb,[],"{(1, 3): 't08813(5, 1)', (2, 1): 's573(4, 1)', (2, 5): 'o9_28395(5, 1)', (1, 2): 'v1780(5, 1)', (-2, 1): 'v2201(-4, 1)', (-4, 3): 'o9_28448(-4, 3)', (-3, 2): 't10229(3, 4)', (4, 1): 'o9_23104(4, 1)', (3, 2): 't08784(5, 1)', (-1, 2): 'v2532(-3, 4)', (1, 4): 'o9_25524(5, 1)', (-3, 1): 't09024(-1, 3)', (2, 3): 't09297(5, 1)', (5, 3): 'o9_27931(5, 1)', (-1, 3): 't09299(-3, 4)', (3, 4): 'o9_26773(5, 1)', (3, 1): 't07495(4, 1)', (-2, 3): 't10314(-3, 4)', (-4, 1): 'o9_25502(-4, 3)', (4, 3): 'o9_26106(5, 1)', (-1, 4): 'o9_25981(3, 4)', (-5, 2): 'o9_28927(-4, 3)', (5, 2): 'o9_26912(4, 1)'}",1
X_32,kLLLMPAkacfegiiihjjnkgrjepplqw_baab,"[(1, 0)]","{(1, 3): 't12258(-4, 3)', (2, 1): 'v2585(-4, 3)', (1, 2): 'v3441(4, 3)', (-2, 1): 'v2479(-2, 3)', (-4, 3): 'o9_36730(-4, 3)', (-3, 2): 't11916(-4, 3)', (4, 1): 'o9_33725(4, 3)', (3, 2): 't12230(-4, 3)', (-1, 2): 'v3231(-3, 4)', (1, 4): 'o9_36691(4, 3)', (-3, 1): 't10808(-4, 3)', (2, 3): 't12510(-4, 3)', (-3, 4): 'o9_37479(-4, 3)', (1, 0): 'finite', (-5, 3): 'o9_38087(-4, 3)', (-2, 3): 't12309(3, 4)', (3, 4): 'o9_38101(4, 3)', (3, 1): 't11044(-4, 3)', (-1, 3): 't12038(3, 4)', (-4, 1): 'o9_33256(-4, 3)', (4, 3): 'o9_37538(4, 3)', (-1, 4): 'o9_36312(-4, 3)', (-5, 2): 'o9_37150(-4, 3)', (5, 2): 'o9_37639(4, 3)'}",1
X_33,kLLLMPPkcbegfhhiijjunqajvjlmrw_babb,"[(1, 0)]","{(1, 2): 'o9_35721(2, 3)', (-2, 3): 'o9_39233(2, 3)', (-2, 1): 'v2503(-3, 2)', (3, 1): 'o9_41820(3, 1)', (-1, 3): 'o9_38815(2, 3)', (-1, 2): 't09342(2, 3)', (2, 1): 't12397(3, 1)', (-3, 1): 'o9_30249(-3, 2)', (-3, 2): 'o9_36229(2, 3)', (1, 0): 'finite', (1, 1): 'v2420(-1, 3)'}",1
X_34,kLLLMQzkcdefghghijjufmajkkfexj_abBa,[],"{(1, 2): 'v3231(-4, 3)', (-4, 1): 'o9_33725(3, 4)', (3, 2): 't11916(-3, 4)', (1, 3): 't12038(4, 3)', (-1, 3): 't12258(-3, 4)', (5, 2): 'o9_37150(-3, 4)', (3, 1): 't10808(-3, 4)', (2, 1): 'v2495(4, 3)', (-3, 1): 't11044(-3, 4)', (-4, 3): 'o9_37538(3, 4)', (2, 3): 't12309(4, 3)', (1, 4): 'o9_36312(-3, 4)', (4, 3): 'o9_36730(-3, 4)', (-1, 4): 'o9_36691(3, 4)', (3, 4): 'o9_37479(-3, 4)', (-3, 2): 't12230(-3, 4)', (-5, 2): 'o9_37639(3, 4)', (5, 3): 'o9_38087(-3, 4)', (4, 1): 'o9_33256(-3, 4)', (-3, 4): 'o9_38101(3, 4)', (-2, 3): 't12510(-3, 4)'}",1
X_35,kLLLMQzkcdefghghijjufmajkkftxk_baab,"[(1, 0)]","{(3, 2): 't11916(-5, 3)', (5, 2): 'o9_37150(-5, 3)', (3, 1): 't10808(-5, 3)', (2, 1): 'v2495(3, 5)', (-3, 1): 't11044(-5, 3)', (-3, 2): 't12230(-5, 3)', (-4, 3): 'o9_37538(5, 3)', (4, 3): 'o9_36730(-5, 3)', (1, 0): 'finite', (3, 4): 'o9_37479(-5, 3)', (-4, 1): 'o9_33725(5, 3)', (-5, 2): 'o9_37639(5, 3)', (4, 1): 'o9_33256(-5, 3)', (-3, 4): 'o9_38101(5, 3)', (5, 3): 'o9_38087(-5, 3)'}",1
X_36,kLLLMzQkcdfgghijijjhsexgrpehac_baab,"[(1, 0)]","{(1, 2): 'o9_38127(1, 2)', (-1, 1): 'm322(-2, 3)', (3, 1): 't12772(1, 3)', (3, 2): 'o9_43021(-2, 1)', (-1, 2): 'o9_38394(2, 1)', (-2, 1): 't11472(2, 1)', (2, 1): 'v3539(-2, 3)', (-3, 1): 'o9_39468(-2, 1)', (1, 0): 'finite', (4, 1): 'o9_42395(-3, 1)', (1, 1): 's820(2, 3)'}",1
X_37,kLLLPAMkceffgehijijlqddlnnxxnj_bBba,"[(1, 0)]","{(-2, 3): 't10588(-5, 1)', (3, 2): 'o9_25900(-5, 3)', (1, 3): 'o9_27936(-4, 1)', (-1, 3): 't10469(-4, 1)', (1, 0): 'finite', (3, 1): 't09161(5, 3)', (2, 1): 'v2429(-3, 5)', (-5, 3): 'o9_31418(-1, 4)', (-3, 1): 't07675(5, 4)', (-3, 2): 't09339(5, 4)', (-4, 3): 'o9_29310(-1, 4)', (-2, 5): 'o9_33156(4, 1)', (-1, 4): 'o9_30730(4, 1)', (2, 3): 'o9_30229(-4, 1)', (-4, 1): 'o9_24823(-1, 4)', (-5, 2): 'o9_29994(-1, 4)', (4, 1): 'o9_26493(-5, 3)', (-3, 4): 'o9_31122(4, 1)'}",1
X_38,kLLLPLQkbdefhjhijjixnixkmvxquw_abBa,"[(1, 0)]","{(-1, 1): 's897(3, 1)', (-1, 2): 'o9_43123(3, 1)', (-2, 1): 'o9_43979(-2, 1)', (2, 1): 'o9_39468(-2, 1)', (1, 0): 'finite', (1, 1): 'm371(1, 4)'}",1
X_39,kLLLPMMkcdfgfhiijjjqgptrrahmuo_baBb,[],"{(0, 1): 'm373(-1, 2)', (1, 2): 'o9_44076(-3, 1)', (-1, 1): 't11836(-1, 2)', (-2, 1): 'o9_42865(-3, 2)', (2, 1): 't12390(-3, 1)', (1, 1): 'm286(-5, 1)'}",1
X_40,kLLLPPAkcdeghhgiijjhsqxsvwmxor_abBa,[],"{(0, 1): 'm006(-4, 3)', (1, 2): 't11134(-2, 3)', (-1, 1): 's896(3, 2)', (-1, 2): 'o9_40778(2, 3)', (-2, 1): 'o9_38127(1, 2)', (2, 1): 't08950(-3, 2)'}",1
X_41,kLLLPPMkcdgefgiijijhshtnkaiqej_BbBa,"[(1, 0)]","{(1, 3): 't09402(5, 1)', (2, 1): 's668(-4, 1)', (2, 5): 'o9_31259(5, 1)', (-2, 1): 'v2392(-5, 2)', (-4, 3): 'o9_28448(-5, 3)', (-3, 2): 't10229(3, 5)', (5, 3): 'o9_31065(4, 1)', (4, 1): 'o9_25915(4, 1)', (3, 2): 't09503(4, 1)', (1, 4): 'o9_27729(5, 1)', (-3, 1): 't09024(-2, 3)', (2, 3): 't09987(5, 1)', (1, 0): 'finite', (3, 5): 'o9_31743(5, 1)', (-1, 3): 't09299(-3, 5)', (5, 2): 'o9_30182(4, 1)', (3, 1): 't08470(4, 1)', (-2, 3): 't10314(-3, 5)', (-4, 1): 'o9_25502(-5, 3)', (4, 3): 'o9_28783(4, 1)', (-1, 4): 'o9_25981(3, 5)', (3, 4): 'o9_29428(5, 1)'}",1
X_42,kLLLPzQkcdegghhijjjqruisvcdqof_BaaB,[],"{(0, 1): 's359(4, 1)', (-1, 1): 'v3001(3, 2)', (1, 1): 's885(1, 3)', (2, 1): 't12223(3, 2)', (-2, 1): 'o9_41414(-3, 1)'}",1
X_43,kLLLQLAkbeegefhihjjxxqxqxhashj_BbBa,"[(1, 0)]","{(1, 2): 'o9_37815(4, 1)', (-2, 3): 'o9_41445(-1, 3)', (-2, 1): 't08076(3, 1)', (-1, 3): 'o9_40913(-1, 3)', (-1, 2): 't09831(4, 3)', (2, 1): 'o9_35678(3, 1)', (-3, 1): 'o9_39376(3, 1)', (-3, 2): 'o9_40795(-1, 3)', (1, 0): 'finite', (1, 1): 'v2334(4, 1)'}",1
X_44,kLLLvQQkacefhgjijijjkvvqjxmrrs_bBba,[],"{(1, 2): 'o9_43074(3, 2)', (-2, 3): 'o9_43074(-2, 5)', (-2, 1): 'v3522(-5, 3)', (-1, 3): 'o9_43086(-2, 5)', (2, 1): 'o9_43086(3, 2)', (-3, 1): 'o9_43074(-5, 3)', (-3, 2): 'o9_43086(-5, 3)', (1, 1): 'v3522(3, 2)'}",1
X_45,kLLLvQQkacefhgjijijnkvvqjxmrrs_baab,[],"{(1, 2): 'o9_43074(3, 1)', (-2, 3): 'o9_43074(-1, 4)', (-2, 1): 'v3522(-4, 3)', (-1, 3): 'o9_43086(-1, 4)', (-1, 2): 'v3522(-1, 4)', (2, 1): 'o9_43086(3, 1)', (-3, 1): 'o9_43074(-4, 3)', (-3, 2): 'o9_43086(-4, 3)', (1, 1): 'v3522(3, 1)'}",1
